round,loss,accuracy
0,1.0926123809814454,0.38
1,1.3357618713378907,0.4
2,3.374529800415039,0.4
3,3.0878546142578127,0.4
4,2.177784271240234,0.4
5,1.1941705322265626,0.44
6,0.5967871665954589,0.66
7,1.77513427734375,0.42
8,0.5744866943359375,0.72
9,0.5632609748840331,0.74
10,0.9452859306335449,0.5
0,1.1034814834594726,0.22
1,2.035933074951172,0.4
2,5.419530181884766,0.4
3,3.7728453063964844,0.4
4,1.4388442611694336,0.4
5,1.24429931640625,0.44
6,0.6601889228820801,0.66
7,0.6312220191955566,0.66
8,0.706497802734375,0.6
9,0.7929068756103516,0.58
10,0.7064465904235839,0.62
0,1.1065301513671875,0.22
1,2.136625213623047,0.4
2,5.140211334228516,0.4
3,3.6432073974609374,0.4
4,0.6832813453674317,0.56
5,0.8216867828369141,0.6
6,0.8857389068603516,0.54
7,0.5433473205566406,0.82
8,0.8331376266479492,0.54
9,0.47337703704833983,0.88
10,0.9975226211547852,0.76
0,1.1065301513671875,0.22
1,1.1988697814941407,0.4
2,3.5917849731445313,0.4
3,4.017961044311523,0.4
4,3.0283523559570313,0.4
5,1.3895085525512696,0.44
6,1.4640781021118163,0.44
7,1.7298126602172852,0.42
8,0.8220663452148438,0.5
9,0.7634905433654785,0.6
10,0.533482723236084,0.74
