round,loss,accuracy
0,1.076920313835144,0.33
1,0.9465929961204529,0.57
2,0.8646532487869263,0.75
3,0.7527038812637329,0.72
4,0.6793022680282593,0.74
5,0.647203438282013,0.77
6,0.5915434002876282,0.8
7,0.5671416521072388,0.81
8,0.5801279258728027,0.8
9,0.5340059220790863,0.8
10,0.49657569408416746,0.83
0,1.0945593070983888,0.44
1,0.9080323147773742,0.56
2,0.7942029428482056,0.67
3,0.7182094430923462,0.67
4,0.6242150497436524,0.7
5,0.5970472526550293,0.75
6,0.5176456952095032,0.83
7,0.5381229090690612,0.8
8,0.5228008604049683,0.81
9,0.4902129101753235,0.79
10,0.5150416159629821,0.77
0,1.1001959800720216,0.34
1,1.0520734262466431,0.4
2,0.9060079884529114,0.53
3,0.7370524024963379,0.73
4,0.6464972376823426,0.72
5,0.7124454164505005,0.67
6,0.5749019360542298,0.79
7,0.6590227937698364,0.7
8,0.563584623336792,0.78
9,0.5275752711296081,0.82
10,0.5042750692367554,0.82
0,1.084789876937866,0.41
1,0.9162488341331482,0.58
2,0.7890319728851318,0.7
3,0.745992522239685,0.78
4,0.6357216000556946,0.76
5,0.5434658670425415,0.83
6,0.5467904162406921,0.79
7,0.4770997142791748,0.84
8,0.5259157228469848,0.83
9,0.49007627606391907,0.84
10,0.4703762638568878,0.84
0,1.1001959800720216,0.34
1,0.9775731015205383,0.47
2,0.7593084526062012,0.73
3,0.7873296928405762,0.58
4,0.6495860815048218,0.77
5,0.6024343717098236,0.7
6,0.5566655206680298,0.83
7,0.5323171472549438,0.78
8,0.5492112112045288,0.78
9,0.48313396811485293,0.85
10,0.5127443599700928,0.77
0,1.1290561294555663,0.24
1,1.3376573324203491,0.23
2,1.009722945690155,0.44
3,0.8957387256622314,0.62
4,0.7831522035598755,0.67
5,0.7196081924438477,0.7
6,0.6833456158638,0.7
7,0.5898594212532043,0.8
8,0.5510067343711853,0.8
9,0.5356779861450195,0.77
10,0.5004156398773193,0.79
0,1.1001959800720216,0.34
1,0.877769124507904,0.62
2,0.9336809730529785,0.54
3,0.6775310420989991,0.75
4,0.7086604785919189,0.68
5,0.6288025665283203,0.69
6,0.6291563844680786,0.73
7,0.542993516921997,0.81
8,0.536510124206543,0.81
9,0.5528563940525055,0.74
10,0.5359309911727905,0.8
