round,global_accuracy
0,0.22333333333333333
1,0.4766666666666667
2,0.4766666666666667
3,0.4766666666666667
4,0.77
5,0.7
6,0.49333333333333335
7,0.6533333333333333
8,0.8566666666666667
9,0.8533333333333334
10,0.5366666666666666
