round,global_accuracy
0,0.22333333333333333
1,0.4766666666666667
2,0.4766666666666667
3,0.4766666666666667
4,0.63
5,0.8266666666666667
6,0.7633333333333333
7,0.81
8,0.5266666666666666
9,0.66
10,0.8666666666666667
