round,global_accuracy
0,0.2966666666666667
1,0.5366666666666666
2,0.7233333333333334
3,0.6433333333333333
4,0.78
5,0.74
6,0.8233333333333334
7,0.8
8,0.7966666666666666
9,0.8433333333333334
10,0.8166666666666667
