round,global_accuracy
0,0.22333333333333333
1,0.48
2,0.48
3,0.48
4,0.48
5,0.5033333333333333
6,0.5666666666666667
7,0.6466666666666666
8,0.73
9,0.7033333333333334
10,0.49333333333333335
