round,client_id,accuracy,loss
0,0,0.21,1.0990218019485474
0,1,0.31333333333333335,1.0985100046793619
1,0,0.49,1.364695029258728
1,1,0.37333333333333335,1.6203739674886068
2,0,0.49,1.2469092464447022
2,1,0.37333333333333335,1.4423187001546225
3,0,0.49,1.552010018825531
3,1,0.37333333333333335,1.812297337849935
4,0,0.49,2.000375022888184
4,1,0.37333333333333335,2.3866858673095703
5,0,0.76,0.583475466966629
5,1,0.6866666666666666,0.7263335164388021
6,0,0.67,0.7693156003952026
6,1,0.5466666666666666,1.149157600402832
7,0,0.85,0.37519288539886475
7,1,0.74,0.644674186706543
8,0,0.79,0.734938257932663
8,1,0.6933333333333334,0.8029801940917969
9,0,0.82,0.5871925777196885
9,1,0.7733333333333333,0.559090092976888
10,0,0.8,0.9063754863291978
10,1,0.7333333333333333,1.0407474517822266
