round,global_accuracy
0,0.2733333333333333
1,0.46
2,0.46
3,0.52
4,0.7133333333333334
5,0.72
6,0.5266666666666666
7,0.7466666666666667
8,0.7933333333333333
9,0.58
10,0.5866666666666667
