round,client_id,accuracy,loss
0,0,0.28,1.1076301145553589
0,1,0.32,1.1008352088928222
1,0,0.59,1.245748519897461
1,1,0.62,1.2148733520507813
2,0,0.65,0.8694962620735168
2,1,0.72,0.7915634632110595
3,0,0.72,0.7031792902946472
3,1,0.81,0.6146510696411133
4,0,0.69,0.703315156698227
4,1,0.75,0.5910022342205048
5,0,0.77,0.579560821056366
5,1,0.84,0.4681909477710724
6,0,0.72,0.5492647349834442
6,1,0.86,0.416650612950325
7,0,0.75,0.5579329085350037
7,1,0.83,0.4467210340499878
8,0,0.78,0.5070552158355713
8,1,0.84,0.37520970463752745
9,0,0.74,0.5912713801860809
9,1,0.82,0.4571612644195557
10,0,0.79,0.46423879861831663
10,1,0.85,0.3299544411897659
