round,client_id,accuracy,loss
0,0,0.22,1.1065301513671875
0,1,0.31333333333333335,1.0997068277994793
1,0,0.4,2.136625213623047
1,1,0.37333333333333335,2.258851496378581
2,0,0.4,5.140211334228516
2,1,0.37333333333333335,5.628710530598958
3,0,0.4,3.6432073974609374
3,1,0.37333333333333335,4.0243458048502605
4,0,0.56,0.6832813453674317
4,1,0.5933333333333334,0.7809550603230794
5,0,0.6,0.8216867828369141
5,1,0.5666666666666667,0.9745784886678059
6,0,0.54,0.8857389068603516
6,1,0.54,0.869985834757487
7,0,0.82,0.5433473205566406
7,1,0.6866666666666666,0.6690726979573568
8,0,0.54,0.8331376266479492
8,1,0.5866666666666667,0.7724686368306478
9,0,0.88,0.47337703704833983
9,1,0.72,0.6122821617126465
10,0,0.76,0.9975226211547852
10,1,0.6266666666666667,1.4591790008544923
