round,client_id,accuracy,loss
0,0,0.31,1.0965704727172851
0,1,0.3,1.1034305238723754
1,0,0.65,0.8745255255699158
1,1,0.63,0.894325065612793
2,0,0.69,0.7839772188663483
2,1,0.68,0.7575317120552063
3,0,0.73,0.6848254346847534
3,1,0.72,0.6895303559303284
4,0,0.73,0.6412121653556824
4,1,0.74,0.6698855400085449
5,0,0.85,0.5222934484481812
5,1,0.79,0.5561115217208862
6,0,0.86,0.5106073570251465
6,1,0.8,0.547155282497406
7,0,0.76,0.538440596461296
7,1,0.81,0.556760904788971
8,0,0.84,0.4847666072845459
8,1,0.79,0.5080411815643311
9,0,0.84,0.4527071309089661
9,1,0.81,0.4853176975250244
10,0,0.81,0.4774131405353546
10,1,0.74,0.5602547287940979
