round,client_id,accuracy,loss
0,0,0.34,1.0994022750854493
0,1,0.24,1.1106913232803344
1,0,0.34,0.9597253036499024
1,1,0.48,0.9540421557426453
2,0,0.8,0.7171136283874512
2,1,0.75,0.7743368649482727
3,0,0.74,0.7287440299987793
3,1,0.72,0.7704381036758423
4,0,0.86,0.5090520286560059
4,1,0.75,0.6011339032649994
5,0,0.94,0.5013505363464356
5,1,0.77,0.6273947477340698
6,0,0.82,0.4978987693786621
6,1,0.73,0.6515462124347686
7,0,0.88,0.45700510025024416
7,1,0.78,0.544562394618988
8,0,0.92,0.37620617866516115
8,1,0.76,0.5257001209259033
9,0,0.84,0.4237696838378906
9,1,0.75,0.5359297633171082
10,0,0.9,0.34795418739318845
10,1,0.79,0.5235545933246613
