round,client_id,accuracy,loss
0,0,0.3157894736842105,1.1005341253782575
0,1,0.5398230088495575,1.090398771572957
0,2,0.0,1.1042159956854742
1,0,0.2631578947368421,2.6478239109641626
1,1,0.46017699115044247,1.7554951389278985
1,2,0.5337837837837838,1.8294179761731946
2,0,0.2631578947368421,2.2710748722678735
2,1,0.46017699115044247,1.4368584219333345
2,2,0.5337837837837838,1.647301957413957
3,0,0.2631578947368421,2.610490271919652
3,1,0.46017699115044247,1.9560999574914444
3,2,0.5337837837837838,1.6565271583763328
4,0,0.2631578947368421,3.0666572671187553
4,1,0.46017699115044247,2.2700874193579748
4,2,0.5337837837837838,1.9833862201587573
5,0,0.2631578947368421,3.3514084063078227
5,1,0.46017699115044247,3.0013117157252487
5,2,0.5337837837837838,2.604888812915699
6,0,0.5263157894736842,1.3228585594578792
6,1,0.5486725663716814,1.4042958960068965
6,2,0.7027027027027027,1.0384929502332532
7,0,0.631578947368421,0.8089295186494526
7,1,0.46017699115044247,0.7885979508931658
7,2,0.8445945945945946,0.6214640076095993
8,0,0.6052631578947368,1.144503769121672
8,1,0.6371681415929203,0.9651957824166897
8,2,0.668918918918919,0.7544134178677121
9,0,0.631578947368421,1.1125903129577637
9,1,0.4247787610619469,1.3313939761271518
9,2,0.8986486486486487,0.33688173745129557
10,0,0.6052631578947368,0.604228653405842
10,1,0.7876106194690266,0.5652435100184078
10,2,0.6756756756756757,0.5163543353209624
