round,client_id,accuracy,loss
0,0,0.22,1.098417706489563
0,1,0.22,1.0984298038482665
1,0,0.47,1.0796375751495362
1,1,0.47,1.0848829126358033
2,0,0.47,3.7099076461791993
2,1,0.47,3.878067440986633
3,0,0.47,3.604209280014038
3,1,0.47,3.893164291381836
4,0,0.47,1.8881239986419678
4,1,0.47,2.1391649580001832
5,0,0.57,0.8287914681434632
5,1,0.51,0.9665269422531128
6,0,0.55,0.8692970848083497
6,1,0.52,0.9733947229385376
7,0,0.78,0.6277800035476685
7,1,0.77,0.5952206659317016
8,0,0.53,1.2248358511924744
8,1,0.49,1.3661411571502686
9,0,0.49,1.0476244354248048
9,1,0.5,0.9440651750564575
10,0,0.61,0.682680139541626
10,1,0.61,0.6564054369926453
