round,client_id,accuracy,loss
0,0,0.5,1.081982169151306
0,1,0.47,1.0850448083877564
1,0,0.5,1.2204850125312805
1,1,0.47,1.2747722387313842
2,0,0.5,3.7026696491241453
2,1,0.47,3.940773992538452
3,0,0.5,3.500316457748413
3,1,0.47,3.7435408210754395
4,0,0.5,2.23167765378952
4,1,0.47,2.370341968536377
5,0,0.5,1.6805665874481202
5,1,0.47,1.7251552438735962
6,0,0.51,1.200520442724228
6,1,0.48,1.1996772623062133
7,0,0.7,0.6339037609100342
7,1,0.75,0.559237449169159
8,0,0.65,0.7579389667510986
8,1,0.64,0.722241073846817
9,0,0.66,0.6262354707717895
9,1,0.71,0.559420428276062
10,0,0.59,0.9104565763473511
10,1,0.61,0.8509822225570679
