round,client_id,accuracy,loss
0,0,0.22,1.0994988298416137
0,1,0.22,1.0988187074661255
1,0,0.44,1.2781203746795655
1,1,0.49,1.1902304339408873
2,0,0.44,1.3021310830116273
2,1,0.49,1.207409417629242
3,0,0.44,1.2226177525520325
3,1,0.49,1.1406841158866883
4,0,0.44,1.378188543319702
4,1,0.49,1.2684752798080445
5,0,0.44,1.9403255558013917
5,1,0.49,1.751947603225708
6,0,0.54,1.274782371520996
6,1,0.7,0.9275238370895386
7,0,0.67,1.060622400045395
7,1,0.74,0.6736819982528687
8,0,0.7,1.1936749452352524
8,1,0.77,0.9578477048873901
9,0,0.65,2.6906043806672097
9,1,0.63,2.239551124572754
10,0,0.75,0.8197154685226269
10,1,0.69,1.069121742248535
