round,global_accuracy
0,0.24414715719063546
1,0.47157190635451507
2,0.47157190635451507
3,0.47157190635451507
4,0.47157190635451507
5,0.6187290969899666
6,0.6287625418060201
7,0.5953177257525084
8,0.4816053511705686
9,0.5183946488294314
10,0.7290969899665551
