round,client_id,accuracy,loss
0,0,0.28,1.0957732200622559
0,1,0.3,1.0880573034286498
1,0,0.71,0.9177585673332215
1,1,0.72,0.9167698359489441
2,0,0.77,0.6756202578544617
2,1,0.73,0.6709088551998138
3,0,0.72,0.6210762429237365
3,1,0.72,0.6184565472602844
4,0,0.79,0.531495189666748
4,1,0.81,0.4917056226730347
5,0,0.78,0.572682592868805
5,1,0.84,0.48273795962333677
6,0,0.83,0.49449203491210936
6,1,0.79,0.47304641127586367
7,0,0.8,0.41817082405090333
7,1,0.88,0.3721991229057312
8,0,0.83,0.4324159848690033
8,1,0.86,0.411815824508667
9,0,0.84,0.42579097747802735
9,1,0.84,0.3963097047805786
10,0,0.84,0.4248947477340698
10,1,0.9,0.3705581039190292
