round,client_id,accuracy,loss
0,0,0.21,1.0974313449859618
0,1,0.21,1.0991395282745362
1,0,0.5,1.062757568359375
1,1,0.47,1.1069961810112
2,0,0.5,3.8457905721664427
2,1,0.47,4.116268615722657
3,0,0.5,2.5246382331848145
3,1,0.47,2.8230817985534666
4,0,0.5,1.923595700263977
4,1,0.47,2.3066640448570253
5,0,0.71,0.6122913527488708
5,1,0.7,0.7632554197311401
6,0,0.69,0.5564855229854584
6,1,0.58,0.6890679919719696
7,0,0.75,0.5489535415172577
7,1,0.67,0.741861891746521
8,0,0.48,0.9746560049057007
8,1,0.57,0.7910138654708863
9,0,0.64,0.713907083272934
9,1,0.53,0.9615062415599823
10,0,0.55,1.0034945964813233
10,1,0.64,0.8199864864349365
