round,global_accuracy
0,0.29333333333333333
1,0.4166666666666667
2,0.46
3,0.6266666666666667
4,0.73
5,0.7333333333333333
6,0.8633333333333333
7,0.83
8,0.8833333333333333
9,0.6833333333333333
10,0.8366666666666667
