round,client_id,accuracy,loss
0,0,0.22,1.170202102661133
0,1,0.3,1.1085357284545898
0,2,0.31333333333333335,1.1220103073120118
1,0,0.4,3.948213653564453
1,1,0.49,3.784660806655884
1,2,0.37333333333333335,4.483820546468099
2,0,0.44,3.327447280883789
2,1,0.53,3.5044852924346923
2,2,0.42,4.197129160563151
3,0,0.7,0.9425064468383789
3,1,0.66,0.925899531841278
3,2,0.58,1.2150379816691081
4,0,0.78,0.46966808319091796
4,1,0.76,0.7660402953624725
4,2,0.6933333333333334,0.8315028762817382
5,0,0.8,0.7398112869262695
5,1,0.72,0.8241759192943573
5,2,0.72,0.7012101745605469
6,0,0.9,0.2355060863494873
6,1,0.86,0.3858769518136978
6,2,0.8533333333333334,0.3516579500834147
7,0,0.86,0.3132734966278076
7,1,0.8,0.5203475268185138
7,2,0.84,0.32953638076782227
8,0,0.94,0.21674972534179687
8,1,0.87,0.3430161929130554
8,2,0.8733333333333333,0.32661513964335126
9,0,0.76,0.6725593948364258
9,1,0.66,1.0395010280609132
9,2,0.6733333333333333,0.8789255142211914
10,0,0.9,0.2689444351196289
10,1,0.78,0.5289819980412722
10,2,0.8533333333333334,0.3682150681813558
