round,global_accuracy
0,0.2733333333333333
1,0.46
2,0.46
3,0.46
4,0.46
5,0.47333333333333333
6,0.47333333333333333
7,0.47333333333333333
8,0.6133333333333333
9,0.62
10,0.7266666666666667
