round,global_accuracy
0,0.2866666666666667
1,0.31666666666666665
2,0.6033333333333334
3,0.7266666666666667
4,0.7933333333333333
5,0.7933333333333333
6,0.8233333333333334
7,0.8266666666666667
8,0.8266666666666667
9,0.84
10,0.84
