round,client_id,accuracy,loss
0,0,0.21,1.097445421218872
0,1,0.23,1.098359136581421
1,0,0.5,1.043759536743164
1,1,0.46,1.0858434343338013
2,0,0.5,3.3154974699020388
2,1,0.46,3.5678431844711302
3,0,0.5,2.9066619348526
3,1,0.46,3.1440833377838135
4,0,0.5,2.1453642201423646
4,1,0.46,2.3259894824028016
5,0,0.5,1.8901055872440338
5,1,0.47,2.0359445810317993
6,0,0.51,1.3515941667556763
6,1,0.49,1.4302930748462677
7,0,0.48,0.875777907371521
7,1,0.5,0.8617837476730347
8,0,0.62,0.5966392159461975
8,1,0.61,0.6212365579605102
9,0,0.72,0.6621668386459351
9,1,0.71,0.6956972122192383
10,0,0.53,1.0596260368824004
10,1,0.55,1.1221471011638642
