round,client_id,accuracy,loss
0,0,0.46017699115044247,1.115294566196678
0,1,0.5337837837837838,1.054777261373159
1,0,0.46017699115044247,1.3756106047503716
1,1,0.5337837837837838,1.4342523007779509
2,0,0.46017699115044247,3.064354516763603
2,1,0.5337837837837838,3.366189234965556
3,0,0.45132743362831856,1.246014181491548
3,1,0.6418918918918919,0.8257614986316578
4,0,0.46017699115044247,1.3619898230628629
4,1,0.5540540540540541,0.961875361365241
5,0,0.5752212389380531,0.8557615533339239
5,1,0.5337837837837838,0.7914009609737912
6,0,0.45132743362831856,0.9997009176068601
6,1,0.8851351351351351,0.4674360752105713
7,0,0.46017699115044247,1.5119659457586507
7,1,0.5337837837837838,1.4376764039735537
8,0,0.46017699115044247,3.1174122633132257
8,1,0.5337837837837838,2.753559885798274
9,0,0.5309734513274337,0.8378255303982085
9,1,0.668918918918919,0.7117764434298953
10,0,0.46017699115044247,0.9934508230833881
10,1,0.8378378378378378,0.5237928790015143
