round,global_accuracy
0,0.48344370860927155
1,0.4105960264900662
2,0.4105960264900662
3,0.4105960264900662
4,0.4105960264900662
5,0.4105960264900662
6,0.4105960264900662
7,0.5827814569536424
8,0.6026490066225165
9,0.6357615894039735
10,0.423841059602649
