round,client_id,accuracy,loss
0,0,0.21,1.0974313449859618
0,1,0.25,1.0966558980941772
1,0,0.5,1.0441306304931641
1,1,0.47,1.0905858564376831
2,0,0.5,3.3145234394073486
2,1,0.47,3.65728440284729
3,0,0.5,2.485702624320984
3,1,0.47,2.8807883787155153
4,0,0.5,2.0000910782814025
4,1,0.47,2.4038428688049316
5,0,0.76,0.5759218740463257
5,1,0.7,0.6867098665237427
6,0,0.59,0.6811788272857666
6,1,0.64,0.6069446837902069
7,0,0.54,1.5786284971237183
7,1,0.48,2.1176975631713866
8,0,0.74,0.5764635729789734
8,1,0.67,0.7804134154319763
9,0,0.5,0.940835132598877
9,1,0.6,0.7433414947986603
10,0,0.66,1.0924394631385803
10,1,0.61,1.1931521916389465
