round,client_id,accuracy,loss
0,0,0.21,1.0988858079910278
0,1,0.25,1.0984814500808715
1,0,0.5,1.3386305856704712
1,1,0.47,1.4023141717910768
2,0,0.5,1.4077048134803771
2,1,0.47,1.4654866290092468
3,0,0.5,1.798671863079071
3,1,0.47,1.8863916778564453
4,0,0.5,2.0501623916625977
4,1,0.47,2.155099449157715
5,0,0.5,2.614759702682495
5,1,0.47,2.829679126739502
6,0,0.66,0.778244069814682
6,1,0.58,1.0768551898002625
7,0,0.75,0.5605525076389313
7,1,0.72,0.6411297452449799
8,0,0.73,0.6413537910580636
8,1,0.78,0.6180510139465332
9,0,0.68,1.5450060367584229
9,1,0.58,2.1612495517730714
10,0,0.68,0.9917456078529358
10,1,0.71,0.8975014734268189
