round,client_id,accuracy,loss
0,0,0.23,1.0984795808792114
0,1,0.22,1.0988187074661255
1,0,0.5,1.2948553013801574
1,1,0.49,1.3248636937141418
2,0,0.5,1.3079420614242554
2,1,0.49,1.3409229302406311
3,0,0.5,1.4922644734382629
3,1,0.49,1.5362688159942628
4,0,0.5,1.772554440498352
4,1,0.49,1.8329425191879272
5,0,0.5,1.72219886302948
5,1,0.49,1.7770235061645507
6,0,0.5,1.8525570440292358
6,1,0.49,1.9302968001365661
7,0,0.67,0.7296864771842957
7,1,0.62,0.736866626739502
8,0,0.72,0.7091010127961636
8,1,0.69,0.9360651350021363
9,0,0.83,0.6986658069491386
9,1,0.65,1.1158134078979491
10,0,0.69,1.2223183846473693
10,1,0.69,1.0658804345130921
