round,global_accuracy
0,0.29
1,0.4166666666666667
2,0.4166666666666667
3,0.4166666666666667
4,0.4166666666666667
5,0.4166666666666667
6,0.5
7,0.7033333333333334
8,0.7566666666666667
9,0.6666666666666666
10,0.7933333333333333
