round,client_id,accuracy,loss
0,0,0.21,1.0988858079910278
0,1,0.23,1.0988876390457154
1,0,0.5,1.2120307350158692
1,1,0.47,1.2660968208312988
2,0,0.5,1.3699048900604247
2,1,0.47,1.442157564163208
3,0,0.5,1.5067007803916932
3,1,0.47,1.590558602809906
4,0,0.5,1.783645555973053
4,1,0.47,1.886807110309601
5,0,0.5,3.3189133405685425
5,1,0.47,3.5380427169799806
6,0,0.51,2.9275368094444274
6,1,0.47,3.0919487380981447
7,0,0.71,0.7955388998985291
7,1,0.75,0.7650171440839767
8,0,0.7,1.154487180709839
8,1,0.75,0.8317682695388794
9,0,0.59,1.64502986907959
9,1,0.58,1.7188552188873292
10,0,0.64,1.3857190275192262
10,1,0.67,1.278821244239807
