round,client_id,accuracy,loss
0,0,0.21,1.0988858079910278
0,1,0.23,1.0990236711502075
1,0,0.5,1.1727918004989624
1,1,0.46,1.2424229574203491
2,0,0.5,1.246249599456787
2,1,0.46,1.3284374403953552
3,0,0.5,1.1964496636390687
3,1,0.46,1.2708159589767456
4,0,0.5,1.823342001438141
4,1,0.46,1.9630452227592468
5,0,0.5,3.7573710680007935
5,1,0.46,3.9834891605377196
6,0,0.64,0.9593607473373413
6,1,0.67,1.0118679022789
7,0,0.85,0.39475581169128415
7,1,0.76,0.5738618898391724
8,0,0.78,0.7025032138824463
8,1,0.75,0.7940436744689942
9,0,0.76,0.6611452221870422
9,1,0.74,0.6816426098346711
10,0,0.71,0.7792620992660523
10,1,0.77,0.7239877462387085
