round,client_id,accuracy,loss
0,0,0.42105263157894735,1.0933070684734143
0,1,0.46621621621621623,1.0712078455332164
1,0,0.2631578947368421,7.227170743440327
1,1,0.5337837837837838,5.5120748055947795
2,0,0.2631578947368421,11.304169504266037
2,1,0.5337837837837838,4.837892068398966
3,0,0.6052631578947368,1.8740625883403577
3,1,0.8040540540540541,0.7890669784030399
4,0,0.631578947368421,1.5169129371643066
4,1,0.8513513513513513,0.40827551081373886
5,0,0.5789473684210527,1.7715376803749485
5,1,0.7567567567567568,0.7206049094329009
6,0,0.7105263157894737,1.2170426280874955
6,1,0.7702702702702703,0.6350058284965722
7,0,0.631578947368421,1.2177651304947703
7,1,0.8108108108108109,0.4397750931817132
8,0,0.6052631578947368,2.832663736845318
8,1,0.831081081081081,0.7660440786464794
9,0,0.6578947368421053,1.214431511728387
9,1,0.7702702702702703,0.5502403297939816
10,0,0.6578947368421053,2.5088485416613127
10,1,0.8581081081081081,0.7222805280943174
