round,global_accuracy
0,0.22333333333333333
1,0.4766666666666667
2,0.4766666666666667
3,0.4766666666666667
4,0.4766666666666667
5,0.5333333333333333
6,0.7133333333333334
7,0.58
8,0.5933333333333334
9,0.61
10,0.7733333333333333
