round,client_id,accuracy,loss
0,0,0.23,1.1211793422698975
0,1,0.22,1.1222893762588502
1,0,0.5,5.297196111679077
1,1,0.49,5.47800217628479
2,0,0.5,9.028763036727906
2,1,0.49,9.205282764434815
3,0,0.56,3.019650182723999
3,1,0.53,3.811918794512749
4,0,0.78,0.5237809306383133
4,1,0.75,0.6713955545425415
5,0,0.67,1.0517642211914062
5,1,0.65,1.1000065612792969
6,0,0.87,0.38924955546855927
6,1,0.84,0.3416206479072571
7,0,0.52,1.7548005771636963
7,1,0.39,1.9942429637908936
8,0,0.83,0.521634803712368
8,1,0.84,0.5292829147726298
9,0,0.45,2.2444468116760254
9,1,0.47,1.979448618888855
10,0,0.83,0.48440406799316404
10,1,0.83,0.39144860923290253
