round,global_accuracy
0,0.2733333333333333
1,0.43333333333333335
2,0.7666666666666667
3,0.7266666666666667
4,0.7866666666666666
5,0.8266666666666667
6,0.76
7,0.8133333333333334
8,0.8133333333333334
9,0.78
10,0.8266666666666667
