round,client_id,accuracy,loss
0,0,0.21,1.119934811592102
0,1,0.21,1.122462511062622
1,0,0.5,5.83349199295044
1,1,0.47,7.070518445968628
2,0,0.5,2.7052857065200806
2,1,0.47,3.076684732437134
3,0,0.5,2.350021629333496
3,1,0.47,2.364370449781418
4,0,0.72,0.7936940479278565
4,1,0.73,0.6577050638198852
5,0,0.71,0.8813129782676696
5,1,0.66,0.8753586912155151
6,0,0.8,0.4439717561006546
6,1,0.83,0.4360716164112091
7,0,0.46,2.526829319000244
7,1,0.48,2.118007869720459
8,0,0.49,2.0417168140411377
8,1,0.49,1.5293697929382324
9,0,0.68,0.8161445820331573
9,1,0.79,0.4961510992050171
10,0,0.79,0.6387213659286499
10,1,0.69,0.9850396680831909
