round,client_id,accuracy,loss
0,0,0.22,1.1175312042236327
0,1,0.22,1.1189544296264649
1,0,0.47,7.191107511520386
1,1,0.47,7.071888265609741
2,0,0.47,7.846396360397339
2,1,0.47,8.941649303436279
3,0,0.82,0.5291512179374694
3,1,0.69,0.7606039094924927
4,0,0.46,2.0121903228759765
4,1,0.46,2.0284474372863768
5,0,0.6,1.104037456512451
5,1,0.64,1.1839839601516724
6,0,0.55,1.7354519844055176
6,1,0.56,2.2944733572006224
7,0,0.72,0.6539588069915772
7,1,0.68,0.850357961654663
8,0,0.75,0.6772242593765259
8,1,0.71,0.7171157264709472
9,0,0.83,0.5206057214736939
9,1,0.77,0.7539360666275025
10,0,0.81,0.5623663139343261
10,1,0.89,0.3032385492324829
