round,client_id,accuracy,loss
0,0,0.31,1.0980375480651856
0,1,0.31,1.1119839000701903
1,0,0.72,0.786647560596466
1,1,0.64,0.8181428146362305
2,0,0.79,0.7054841446876526
2,1,0.66,0.7341125154495239
3,0,0.77,0.6560376071929932
3,1,0.7,0.6889767909049987
4,0,0.76,0.6093016743659974
4,1,0.71,0.641387677192688
5,0,0.75,0.5501919150352478
5,1,0.76,0.5810620224475861
6,0,0.83,0.448753080368042
6,1,0.79,0.4951047134399414
7,0,0.79,0.5114633893966675
7,1,0.79,0.5439681077003479
8,0,0.83,0.4322366285324097
8,1,0.8,0.46559889912605285
9,0,0.83,0.43262804627418516
9,1,0.83,0.45735706090927125
10,0,0.84,0.3891881489753723
10,1,0.78,0.4452340233325958
