round,client_id,accuracy,loss
0,0,0.22,1.1065301513671875
0,1,0.3,1.0976189136505128
1,0,0.4,1.1988697814941407
1,1,0.49,1.0859293198585511
2,0,0.4,3.5917849731445313
2,1,0.49,3.1873347043991087
3,0,0.4,4.017961044311523
3,1,0.49,3.6011006879806517
4,0,0.4,3.0283523559570313
4,1,0.49,2.695164918899536
5,0,0.44,1.3895085525512696
5,1,0.49,1.1476071715354919
6,0,0.44,1.4640781021118163
6,1,0.49,1.2158199381828307
7,0,0.42,1.7298126602172852
7,1,0.5,1.390503318309784
8,0,0.5,0.8220663452148438
8,1,0.67,0.7617704671621323
9,0,0.6,0.7634905433654785
9,1,0.63,0.670173458456993
10,0,0.74,0.533482723236084
10,1,0.72,0.5649209833145141
