round,client_id,accuracy,loss
0,0,0.21,1.097962875366211
0,1,0.31333333333333335,1.0980202865600586
1,0,0.49,1.4242319107055663
1,1,0.37333333333333335,1.759077631632487
2,0,0.49,3.891458578109741
2,1,0.37333333333333335,4.74566172281901
3,0,0.49,2.7142494249343874
3,1,0.37333333333333335,3.4341229756673175
4,0,0.53,0.9431783699989319
4,1,0.3933333333333333,1.2418109130859376
5,0,0.75,0.5516301450133324
5,1,0.64,0.6532471974690756
6,0,0.6,0.9408818304538726
6,1,0.49333333333333335,1.353059565226237
7,0,0.6,0.6036027240753173
7,1,0.6466666666666666,0.6163350995381673
8,0,0.7,0.6663005685806275
8,1,0.5533333333333333,0.9678317642211914
9,0,0.66,0.696845571398735
9,1,0.6333333333333333,0.6793213589986166
10,0,0.51,1.3545346236228943
10,1,0.4,1.847032470703125
