round,client_id,accuracy,loss
0,0,0.22,1.1895006561279298
0,1,0.3,1.0960997772216796
1,0,0.4,3.6001663970947266
1,1,0.49,3.2243528079986574
2,0,0.4,8.040042114257812
2,1,0.49,6.394961414337158
3,0,0.46,1.5098268127441405
3,1,0.55,1.3846137809753418
4,0,0.78,0.6719035530090331
4,1,0.68,0.8206038105487824
5,0,0.68,0.7566648864746094
5,1,0.74,0.645516904592514
6,0,0.54,1.419966049194336
6,1,0.52,1.6533481502532958
7,0,0.78,0.6487372779846191
7,1,0.73,0.8092086458206177
8,0,0.84,0.5318706512451172
8,1,0.77,0.5838875317573547
9,0,0.68,1.616046085357666
9,1,0.53,2.766258749961853
10,0,0.62,1.497157211303711
10,1,0.57,1.5718882751464844
