round,global_accuracy
0,0.29333333333333333
1,0.4166666666666667
2,0.4166666666666667
3,0.4166666666666667
4,0.42
5,0.43
6,0.6833333333333333
7,0.67
8,0.6566666666666666
9,0.6266666666666667
10,0.6766666666666666
