round,client_id,accuracy,loss
0,0,0.31,1.097682271003723
0,1,0.31,1.097682271003723
1,0,0.47,1.4809017729759217
1,1,0.47,1.4809017372131348
2,0,0.47,1.5162374138832093
2,1,0.47,1.516237165927887
3,0,0.47,1.3025710487365723
3,1,0.47,1.3026042985916138
4,0,0.47,1.5396071910858153
4,1,0.47,1.5423747563362122
5,0,0.47,1.7772675609588624
5,1,0.47,1.8820061922073363
6,0,0.72,0.7069366240501403
6,1,0.64,1.0659270429611205
7,0,0.74,0.7603952884674072
7,1,0.65,1.203660364151001
8,0,0.71,1.056104016304016
8,1,0.78,0.8198191547393798
9,0,0.71,0.8250804114341735
9,1,0.7,1.069795331954956
10,0,0.66,1.1045843172073364
10,1,0.73,0.8058084964752197
