round,client_id,accuracy,loss
0,0,0.3,1.1002143096923829
0,1,0.4,1.0774334383010864
0,2,0.36,1.0933545811971028
1,0,0.74,0.8477533721923828
1,1,0.68,0.8918419170379639
1,2,0.68,0.9599208958943685
2,0,0.66,0.7061662673950195
2,1,0.62,0.7980135774612427
2,2,0.58,0.8674399948120117
3,0,0.82,0.6506042289733887
3,1,0.73,0.746225254535675
3,2,0.6733333333333333,0.7934526189168294
4,0,0.86,0.5736215209960938
4,1,0.82,0.6788841474056244
4,2,0.74,0.7210082308451334
5,0,0.9,0.4623036193847656
5,1,0.75,0.6334550213813782
5,2,0.7266666666666667,0.6354883575439453
6,0,0.94,0.37778534889221194
6,1,0.79,0.5154169189929962
6,2,0.8,0.5241172218322754
7,0,0.94,0.3410459804534912
7,1,0.8,0.4838615942001343
7,2,0.8333333333333334,0.4729567845662435
8,0,0.94,0.3199655723571777
8,1,0.81,0.4470042788982391
8,2,0.82,0.44301444371541343
9,0,0.94,0.3141565990447998
9,1,0.8,0.4688925802707672
9,2,0.84,0.43682833035786944
10,0,0.94,0.28431225776672364
10,1,0.85,0.366135790348053
10,2,0.8466666666666667,0.39115777651468914
