round,global_accuracy
0,0.22
1,0.47
2,0.47
3,0.47
4,0.4766666666666667
5,0.47333333333333333
6,0.55
7,0.5366666666666666
8,0.7466666666666667
9,0.6766666666666666
10,0.7533333333333333
