round,client_id,accuracy,loss
0,0,0.24,1.1290561294555663
0,1,0.21,1.145852108001709
1,0,0.23,1.3376573324203491
1,1,0.22,1.372799334526062
2,0,0.44,1.009722945690155
2,1,0.49,0.9738707900047302
3,0,0.62,0.8957387256622314
3,1,0.63,0.8808427619934082
4,0,0.67,0.7831522035598755
4,1,0.66,0.7158627605438233
5,0,0.7,0.7196081924438477
5,1,0.76,0.6785697531700134
6,0,0.7,0.6833456158638
6,1,0.68,0.6359634268283844
7,0,0.8,0.5898594212532043
7,1,0.83,0.5109575581550598
8,0,0.8,0.5510067343711853
8,1,0.82,0.46101741671562196
9,0,0.77,0.5356779861450195
9,1,0.82,0.41871204614639285
10,0,0.79,0.5004156398773193
10,1,0.89,0.3743391716480255
