round,client_id,accuracy,loss
0,0,0.46017699115044247,1.100943877633694
0,1,0.5337837837837838,1.0865215868563265
1,0,0.46017699115044247,1.5329668500782114
1,1,0.5337837837837838,1.493082433133512
2,0,0.46017699115044247,1.7117994865484998
2,1,0.5337837837837838,1.6490256593034074
3,0,0.46017699115044247,1.777062576428979
3,1,0.5337837837837838,1.8944115252108187
4,0,0.46017699115044247,2.696937426001625
4,1,0.5337837837837838,2.2199605735572607
5,0,0.5929203539823009,1.389263693210298
5,1,0.5472972972972973,0.8561094387157543
6,0,0.7256637168141593,0.9516285921620057
6,1,0.5337837837837838,0.7181153168549409
7,0,0.46017699115044247,2.409195351389657
7,1,0.6824324324324325,1.2182390367662586
8,0,0.4690265486725664,0.9250001822952676
8,1,0.8243243243243243,0.6111037280108478
9,0,0.8495575221238938,0.5904745464831327
9,1,0.46621621621621623,0.853933218363169
10,0,0.504424778761062,0.7242740529828366
10,1,0.8716216216216216,0.5089287242373904
