round,global_accuracy
0,0.22
1,0.47
2,0.47
3,0.47333333333333333
4,0.71
5,0.7366666666666667
6,0.6666666666666666
7,0.83
8,0.7166666666666667
9,0.88
10,0.8133333333333334
