round,client_id,accuracy,loss
0,0,0.44,1.0865833854675293
0,1,0.49,1.079370880126953
1,0,0.44,1.7909410548210145
1,1,0.49,1.6297238492965698
2,0,0.44,4.095997958183289
2,1,0.49,3.770661563873291
3,0,0.44,3.8187483739852905
3,1,0.49,3.5278705739974976
4,0,0.44,3.052252621650696
4,1,0.49,2.844703588485718
5,0,0.71,0.774510612487793
5,1,0.7,0.6959539556503296
6,0,0.65,0.761187002658844
6,1,0.71,0.6873021411895752
7,0,0.58,0.8479735851287842
7,1,0.61,0.8519420337677002
8,0,0.62,0.7937734365463257
8,1,0.63,0.7779104471206665
9,0,0.75,0.6491648745536804
9,1,0.74,0.5470383095741272
10,0,0.68,0.7646719008684159
10,1,0.7,0.6705335342884063
