round,client_id,accuracy,loss
0,0,0.47,1.0822534084320068
0,1,0.47,1.0822437191009522
1,0,0.47,1.6890064239501954
1,1,0.47,1.6771832251548766
2,0,0.47,4.472388229370117
2,1,0.47,4.401698246002197
3,0,0.47,3.963554916381836
3,1,0.47,3.919199104309082
4,0,0.47,2.003754663467407
4,1,0.47,2.0616600131988525
5,0,0.51,1.3860201334953308
5,1,0.49,1.5111831259727477
6,0,0.6,0.9835790038108826
6,1,0.55,1.0233699822425841
7,0,0.62,0.7287012219429017
7,1,0.56,0.7940564560890198
8,0,0.68,0.7062870311737061
8,1,0.72,0.6536099338531494
9,0,0.78,0.5342712092399597
9,1,0.74,0.5782919096946716
10,0,0.74,0.5514597249031067
10,1,0.79,0.5140575242042541
