round,global_accuracy
0,0.06451612903225806
1,0.478494623655914
2,0.478494623655914
3,0.478494623655914
4,0.478494623655914
5,0.478494623655914
6,0.8494623655913979
7,0.7688172043010753
8,0.8494623655913979
9,0.6666666666666666
10,0.7903225806451613
