round,client_id,accuracy,loss
0,0,0.39,1.0866715288162232
0,1,0.32,1.0970031309127808
1,0,0.58,0.8910517978668213
1,1,0.59,0.9164126300811768
2,0,0.76,0.7631738805770873
2,1,0.7,0.7654848265647888
3,0,0.75,0.6149656581878662
3,1,0.74,0.6364716839790344
4,0,0.82,0.6038784885406494
4,1,0.77,0.589752299785614
5,0,0.84,0.5601394987106323
5,1,0.77,0.5483155179023743
6,0,0.8,0.527392921447754
6,1,0.8,0.47679437398910524
7,0,0.84,0.47326174259185794
7,1,0.83,0.4789839518070221
8,0,0.84,0.4329185390472412
8,1,0.83,0.40560532331466675
9,0,0.78,0.46003910541534426
9,1,0.81,0.46989059805870054
10,0,0.84,0.4162636423110962
10,1,0.78,0.39295308947563173
